"filename", "language", "JavaScript", "TypeScript", "HTML", "JSON with Comments", "Markdown", "JSON", "SCSS", "CSS", "Vue", "XML", "comment", "blank", "total"
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-empty\u-empty.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 7, 194
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-field\u-field.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 381, 0, 0, 22, 403
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-form-item\u-form-item.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 477, 0, 3, 30, 510
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-form\u-form.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 6, 149
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-full-screen\u-full-screen.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 5, 53
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-gap\u-gap.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 3, 55
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-grid-item\u-grid-item.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 9, 128
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-grid\u-grid.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 5, 110
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-icon\u-icon.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 351, 0, 1, 18, 370
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-image\u-image.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 264, 0, 0, 6, 270
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-index-anchor\u-index-anchor.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 1, 5, 90
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-index-list\u-index-list.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 306, 0, 1, 9, 316
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-input\u-input.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 448, 0, 0, 13, 461
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-keyboard\u-keyboard.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 274, 0, 0, 12, 286
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-lazy-load\u-lazy-load.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 248, 0, 0, 7, 255
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-line-progress\u-line-progress.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 11, 148
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-line\u-line.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 5, 85
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-link\u-link.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 4, 90
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-loading-page\u-loading-page.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 8, 26
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-loading\u-loading.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 10, 107
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-loadmore\u-loadmore.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 193, 0, 2, 10, 205
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-mask\u-mask.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 6, 138
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-message-input\u-message-input.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 306, 0, 0, 22, 328
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-modal\u-modal.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 330, 0, 0, 10, 340
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-navbar\u-navbar.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 301, 0, 1, 14, 316
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-no-network\u-no-network.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 220, 0, 3, 11, 234
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-notice-bar\u-notice-bar.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 263, 0, 0, 11, 274
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-number-box\u-number-box.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 465, 0, 1, 11, 477
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-number-keyboard\u-number-keyboard.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 9, 171
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-parse\libs\CssHandler.js", "JavaScript", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 101
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-parse\libs\MpHtmlParser.js", "JavaScript", 547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 3, 582
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-parse\libs\config.js", "JavaScript", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 81
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-parse\libs\trees.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 479, 0, 18, 41, 538
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-parse\u-parse.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 662, 0, 8, 7, 677
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-picker\u-picker.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 870, 0, 1, 25, 896
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-popup\u-popup.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 458, 0, 1, 22, 481
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-radio-group\u-radio-group.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 0, 5, 177
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-radio\u-radio.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 264, 0, 0, 13, 277
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-rate\u-rate.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 286, 0, 0, 8, 294
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-read-more\u-read-more.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 8, 181
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-row-notice\u-row-notice.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 260, 0, 0, 11, 271
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-row\u-row.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 5, 85
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-search\u-search.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 346, 0, 0, 12, 358
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-section\u-section.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 9, 156
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-select\u-select.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 414, 0, 9, 15, 438
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-skeleton\u-skeleton.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 193, 0, 0, 7, 200
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-slider\u-slider.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 281, 0, 0, 10, 291
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-steps\u-steps.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 183, 0, 0, 18, 201
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-sticky\u-sticky.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 6, 167
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-subsection\u-subsection.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 393, 0, 0, 12, 405
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-swipe-action\u-swipe-action.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 249, 0, 0, 8, 257
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-swiper\u-swiper.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 416, 0, 0, 17, 433
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-switch\u-switch.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 10, 192
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-tabbar\u-tabbar.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 361, 0, 1, 12, 374
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-table\u-table.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 4, 86
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-tabs-swiper\u-tabs-swiper.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 470, 0, 0, 20, 490
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-tabs\u-tabs.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 387, 0, 1, 12, 400
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-tag\u-tag.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 268, 0, 0, 28, 296
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-td\u-td.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 5, 67
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-th\u-th.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 4, 63
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-time-line-item\u-time-line-item.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 7, 84
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-time-line\u-time-line.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 6, 44
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-toast\u-toast.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 206, 0, 0, 15, 221
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-top-tips\u-top-tips.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 11, 122
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-tr\u-tr.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 4, 26
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-upload\u-upload.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 705, 0, 6, 18, 729
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-verification-code\u-verification-code.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 1, 5, 176
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\u-waterfall\u-waterfall.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 193, 0, 0, 7, 200
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\components\vk-uview-ui\vk-uview-ui.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 5, 16
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\iconfont.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 680, 0, 0, 8, 223, 911
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\index.js", "JavaScript", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 10, 146
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\index.scss", "SCSS", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 13, 4, 23
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\address\areas.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\address\citys.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\address\provinces.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\config\config.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\config\zIndex.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 20
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\css\color.scss", "SCSS", 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 39, 156
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\css\common.scss", "SCSS", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 22, 33, 176
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\css\style.components.scss", "SCSS", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 7
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\css\style.h5.scss", "SCSS", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\css\style.mp.scss", "SCSS", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 15, 16, 73
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\css\style.nvue.scss", "SCSS", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\css\style.vue.scss", "SCSS", 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 28, 29, 176
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\$parent.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 18
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\addUnit.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 8
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\bem.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\color.js", "JavaScript", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 37
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\colorGradient.js", "JavaScript", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 7, 134
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\debounce.js", "JavaScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 30
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\deepClone.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 24
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\deepMerge.js", "JavaScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 30
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\getParent.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 47
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\guid.js", "JavaScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 42
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\md5.js", "JavaScript", 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 33, 385
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\queryParams.js", "JavaScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 59
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\random.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\randomArray.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\route.js", "JavaScript", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 122
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\sys.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\test.js", "JavaScript", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 25, 233
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\throttle.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 34
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\timeFormat.js", "JavaScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 52
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\timeFrom.js", "JavaScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 48
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\toast.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\trim.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\function\type2icon.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 36
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\mixin\mixin.js", "JavaScript", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 2, 87
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\mixin\mpShare.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 19
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\request\index.js", "JavaScript", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 11, 170
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\store\index.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 19
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\util\async-validator.js", "JavaScript", 916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 232, 1357
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\libs\util\emitter.js", "JavaScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 2, 65
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\package.json", "JSON", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 82
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\readme.md", "Markdown", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 4, 41, 126
"c:\Users\yzc\Desktop\showTheVibe\src\uni_modules\vk-uview-ui\theme.scss", "SCSS", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 3, 8, 39
"c:\Users\yzc\Desktop\showTheVibe\tsconfig.json", "JSON with Comments", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 5, 1, 23
"c:\Users\yzc\Desktop\showTheVibe\uniCloud-aliyun\database\attention.schema.json", "JSON", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 1, 1, 35
"c:\Users\yzc\Desktop\showTheVibe\uniCloud-aliyun\database\canteen.schema.json", "JSON", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 1, 1, 21
"c:\Users\yzc\Desktop\showTheVibe\uniCloud-aliyun\database\collect.schema.json", "JSON", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 1, 1, 44
"c:\Users\yzc\Desktop\showTheVibe\uniCloud-aliyun\database\comment.schema.json", "JSON", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 1, 2, 47
"c:\Users\yzc\Desktop\showTheVibe\uniCloud-aliyun\database\notes.schema.json", "JSON", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 1, 1, 46
"c:\Users\yzc\Desktop\showTheVibe\uniCloud-aliyun\database\order.schema.json", "JSON", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 1, 1, 58
"c:\Users\yzc\Desktop\showTheVibe\uniCloud-aliyun\database\praise.schema.json", "JSON", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 1, 1, 42
"c:\Users\yzc\Desktop\showTheVibe\vite.config.ts", "TypeScript", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 48
"Total", "-", 16594, 815, 19, 17, 1945, 21515, 1107, 1397, 39562, 64, 2749, 4676, 90460
